cidade,codestacao,datahora,id_sensor,latitude,longitude,nome,offset,qualificacao,uf,valor
RECIFE,261160614A,2026-06-15 03:10:00,10,-8.013,-34.881,Campina do Barreto,,4,PE,0.39268
RECIFE,261160614A,2026-06-15 03:30:00,10,-8.013,-34.881,Campina do Barreto,,0,PE,0.0
RECIFE,261160614A,2026-06-15 04:10:00,10,-8.013,-34.881,Campina do Barreto,,4,PE,0.2
RECIFE,261160614A,2026-06-15 04:20:00,10,-8.013,-34.881,Campina do Barreto,,4,PE,0.5891121514
RECIFE,261160614A,2026-06-15 04:30:00,10,-8.013,-34.881,Campina do Barreto,,4,PE,0.2
RECIFE,261160614A,2026-06-15 05:10:00,10,-8.013,-34.881,Campina do Barreto,,4,PE,0.2
RECIFE,261160614A,2026-06-15 05:20:00,10,-8.013,-34.881,Campina do Barreto,,4,PE,0.9820569063
RECIFE,261160614A,2026-06-15 05:30:00,10,-8.013,-34.881,Campina do Barreto,,0,PE,0.0
RECIFE,261160609A,2026-06-15 03:30:00,10,-8.120975,-34.913983,Imbiribeira,,4,PE,0.2
RECIFE,261160609A,2026-06-15 03:40:00,10,-8.120975,-34.913983,Imbiribeira,,0,PE,0.0
RECIFE,261160609A,2026-06-15 04:10:00,10,-8.120975,-34.913983,Imbiribeira,,4,PE,1.3760285564
RECIFE,261160609A,2026-06-15 04:40:00,10,-8.120975,-34.913983,Imbiribeira,,0,PE,0.0
RECIFE,261160609A,2026-06-15 05:10:00,10,-8.120975,-34.913983,Imbiribeira,,4,PE,0.2
RECIFE,261160609A,2026-06-15 05:40:00,10,-8.120975,-34.913983,Imbiribeira,,0,PE,0.0
RECIFE,261160618A,2026-06-15 03:00:00,10,-8.037,-34.884,Torreão,,4,PE,0.2
RECIFE,261160618A,2026-06-15 03:10:00,10,-8.037,-34.884,Torreão,,4,PE,1.3749337949
RECIFE,261160618A,2026-06-15 04:00:00,10,-8.037,-34.884,Torreão,,4,PE,0.2
RECIFE,261160618A,2026-06-15 04:10:00,10,-8.037,-34.884,Torreão,,4,PE,0.58902
RECIFE,261160618A,2026-06-15 04:20:00,10,-8.037,-34.884,Torreão,,4,PE,0.39268
RECIFE,261160618A,2026-06-15 04:30:00,10,-8.037,-34.884,Torreão,,4,PE,0.2
RECIFE,261160618A,2026-06-15 04:40:00,10,-8.037,-34.884,Torreão,,4,PE,0.2
RECIFE,261160618A,2026-06-15 05:00:00,10,-8.037,-34.884,Torreão,,4,PE,0.2
RECIFE,261160618A,2026-06-15 05:10:00,10,-8.037,-34.884,Torreão,,4,PE,0.9840559206
RECIFE,261160618A,2026-06-15 05:20:00,10,-8.037,-34.884,Torreão,,4,PE,0.39268
RECIFE,261160618A,2026-06-15 05:30:00,10,-8.037,-34.884,Torreão,,4,PE,0.2
RECIFE,261160614A,2026-06-15 09:30:00,10,-8.013,-34.881,Campina do Barreto,,0,PE,0.0
RECIFE,261160614A,2026-06-15 10:30:00,10,-8.013,-34.881,Campina do Barreto,,0,PE,0.0
RECIFE,261160614A,2026-06-15 11:30:00,10,-8.013,-34.881,Campina do Barreto,,0,PE,0.0
