data,hora_ref,nomeEstacao,VP,AM,Nivel_Risco_Valor,Classificacao_Risco
2025-11-18,02:00:00,Imbiribeira,0.0,2.04,0.0,Baixo
2025-11-18,02:00:00,RECIFE - APAC,0.0,2.04,0.0,Baixo
2025-11-18,02:00:00,Torreão,0.0,2.04,0.0,Baixo
2025-11-18,01:00:00,TorreÃ£o,0.0,1.76,0.0,Baixo
2025-11-18,01:00:00,Imbiribeira,0.0,1.76,0.0,Baixo
2025-11-18,01:00:00,RECIFE - APAC,0.0,1.76,0.0,Baixo
2025-11-18,01:00:00,Torreão,0.0,1.76,0.0,Baixo
2025-11-18,00:00:00,TorreÃ£o,0.0,1.48,0.0,Baixo
2025-11-18,00:00:00,Imbiribeira,0.0,1.48,0.0,Baixo
2025-11-18,00:00:00,RECIFE - APAC,0.0,1.48,0.0,Baixo
2025-11-18,00:00:00,Torreão,0.0,1.48,0.0,Baixo
2025-11-17,23:00:00,Imbiribeira,0.0,1.2,0.0,Baixo
2025-11-17,23:00:00,TorreÃ£o,0.0,1.2,0.0,Baixo
2025-11-17,23:00:00,RECIFE - APAC,0.0,1.2,0.0,Baixo
2025-11-17,23:00:00,Torreão,0.0,1.2,0.0,Baixo
2025-11-17,22:00:00,TorreÃ£o,0.0,0.92,0.0,Baixo
2025-11-17,22:00:00,Imbiribeira,0.0,0.92,0.0,Baixo
2025-11-17,22:00:00,RECIFE - APAC,0.0,0.92,0.0,Baixo
2025-11-17,22:00:00,Torreão,0.0,0.92,0.0,Baixo
2025-11-17,21:00:00,TorreÃ£o,0.0,0.64,0.0,Baixo
2025-11-17,21:00:00,Imbiribeira,0.0,0.64,0.0,Baixo
2025-11-17,21:00:00,RECIFE - APAC,0.0,0.64,0.0,Baixo
2025-11-17,21:00:00,Torreão,0.0,0.64,0.0,Baixo
2025-11-17,20:00:00,TorreÃ£o,0.0,0.5,0.0,Baixo
2025-11-17,20:00:00,Imbiribeira,0.0,0.5,0.0,Baixo
2025-11-17,20:00:00,RECIFE - APAC,0.0,0.5,0.0,Baixo
2025-11-17,20:00:00,Torreão,0.0,0.5,0.0,Baixo
2025-11-17,19:00:00,TorreÃ£o,0.0,0.77,0.0,Baixo
2025-11-17,19:00:00,Imbiribeira,0.0,0.77,0.0,Baixo
2025-11-17,19:00:00,RECIFE - APAC,0.0,0.77,0.0,Baixo
2025-11-17,19:00:00,Torreão,0.0,0.77,0.0,Baixo
2025-11-17,18:00:00,TorreÃ£o,0.0,1.04,0.0,Baixo
2025-11-17,18:00:00,Imbiribeira,0.0,1.04,0.0,Baixo
2025-11-17,18:00:00,RECIFE - APAC,0.0,1.04,0.0,Baixo
2025-11-17,18:00:00,Torreão,0.0,1.04,0.0,Baixo
2025-11-17,17:00:00,TorreÃ£o,0.0,1.31,0.0,Baixo
2025-11-17,17:00:00,Imbiribeira,0.0,1.31,0.0,Baixo
2025-11-17,17:00:00,RECIFE - APAC,0.0,1.31,0.0,Baixo
2025-11-17,17:00:00,Torreão,0.0,1.31,0.0,Baixo
2025-11-17,16:00:00,TorreÃ£o,0.0,1.58,0.0,Baixo
2025-11-17,16:00:00,Imbiribeira,0.0,1.58,0.0,Baixo
2025-11-17,16:00:00,RECIFE - APAC,0.0,1.58,0.0,Baixo
2025-11-17,16:00:00,Torreão,0.0,1.58,0.0,Baixo
2025-11-17,15:00:00,TorreÃ£o,0.0,1.85,0.0,Baixo
2025-11-17,15:00:00,Imbiribeira,0.0,1.85,0.0,Baixo
2025-11-17,15:00:00,RECIFE - APAC,0.0,1.85,0.0,Baixo
2025-11-17,15:00:00,Torreão,0.0,1.85,0.0,Baixo
2025-11-17,14:00:00,TorreÃ£o,0.0,2.06,0.0,Baixo
2025-11-17,14:00:00,Imbiribeira,0.0,2.06,0.0,Baixo
2025-11-17,14:00:00,RECIFE - APAC,0.0,2.06,0.0,Baixo
2025-11-17,14:00:00,Torreão,0.0,2.06,0.0,Baixo
2025-11-17,13:00:00,TorreÃ£o,0.0,1.79,0.0,Baixo
2025-11-17,13:00:00,Imbiribeira,0.0,1.79,0.0,Baixo
2025-11-17,13:00:00,RECIFE - APAC,0.0,1.79,0.0,Baixo
2025-11-17,13:00:00,Torreão,0.0,1.79,0.0,Baixo
2025-11-17,12:00:00,TorreÃ£o,0.0,1.52,0.0,Baixo
2025-11-17,12:00:00,Imbiribeira,0.0,1.52,0.0,Baixo
2025-11-17,12:00:00,RECIFE - APAC,0.0,1.52,0.0,Baixo
2025-11-17,12:00:00,Torreão,0.0,1.52,0.0,Baixo
2025-11-17,11:00:00,Campina do Barreto,0.0,1.25,0.0,Baixo
2025-11-17,11:00:00,TorreÃ£o,0.0,1.25,0.0,Baixo
2025-11-17,11:00:00,Imbiribeira,0.0,1.25,0.0,Baixo
2025-11-17,11:00:00,RECIFE - APAC,0.0,1.25,0.0,Baixo
2025-11-17,11:00:00,Torreão,0.0,1.25,0.0,Baixo
2025-11-17,10:00:00,Campina do Barreto,0.0,0.99,0.0,Baixo
2025-11-17,10:00:00,TorreÃ£o,0.0,0.99,0.0,Baixo
2025-11-17,10:00:00,Imbiribeira,0.0,0.99,0.0,Baixo
2025-11-17,10:00:00,RECIFE - APAC,0.0,0.99,0.0,Baixo
2025-11-17,10:00:00,Torreão,0.0,0.99,0.0,Baixo
2025-11-17,09:00:00,Campina do Barreto,0.0,0.72,0.0,Baixo
2025-11-17,09:00:00,TorreÃ£o,0.0,0.72,0.0,Baixo
2025-11-17,09:00:00,Imbiribeira,0.0,0.72,0.0,Baixo
2025-11-17,09:00:00,RECIFE - APAC,0.0,0.72,0.0,Baixo
2025-11-17,09:00:00,Torreão,0.0,0.72,0.0,Baixo
2025-11-17,08:00:00,TorreÃ£o,0.0,0.53,0.0,Baixo
2025-11-17,08:00:00,Campina do Barreto,0.0,0.53,0.0,Baixo
2025-11-17,08:00:00,Imbiribeira,0.0,0.53,0.0,Baixo
2025-11-17,08:00:00,RECIFE - APAC,0.0,0.53,0.0,Baixo
2025-11-17,08:00:00,Torreão,0.0,0.53,0.0,Baixo
2025-11-17,07:00:00,TorreÃ£o,0.0,0.77,0.0,Baixo
2025-11-17,07:00:00,Campina do Barreto,0.0,0.77,0.0,Baixo
2025-11-17,07:00:00,Imbiribeira,0.0,0.77,0.0,Baixo
2025-11-17,07:00:00,RECIFE - APAC,0.0,0.77,0.0,Baixo
2025-11-17,07:00:00,Torreão,0.0,0.77,0.0,Baixo
2025-11-17,06:00:00,TorreÃ£o,0.0,1.01,0.0,Baixo
2025-11-17,06:00:00,Campina do Barreto,0.0,1.01,0.0,Baixo
2025-11-17,06:00:00,Imbiribeira,0.0,1.01,0.0,Baixo
2025-11-17,06:00:00,RECIFE - APAC,0.0,1.01,0.0,Baixo
2025-11-17,06:00:00,Torreão,0.0,1.01,0.0,Baixo
2025-11-17,05:00:00,TorreÃ£o,0.0,1.26,0.0,Baixo
2025-11-17,05:00:00,Campina do Barreto,0.0,1.26,0.0,Baixo
2025-11-17,05:00:00,Imbiribeira,0.0,1.26,0.0,Baixo
2025-11-17,05:00:00,RECIFE - APAC,0.0,1.26,0.0,Baixo
2025-11-17,05:00:00,Torreão,0.0,1.26,0.0,Baixo
2025-11-17,04:00:00,TorreÃ£o,0.0,1.5,0.0,Baixo
2025-11-17,04:00:00,Campina do Barreto,0.0,1.5,0.0,Baixo
2025-11-17,04:00:00,Imbiribeira,0.0,1.5,0.0,Baixo
2025-11-17,04:00:00,RECIFE - APAC,0.0,1.5,0.0,Baixo
2025-11-17,04:00:00,Torreão,0.0,1.5,0.0,Baixo
2025-11-17,03:00:00,TorreÃ£o,0.0,1.74,0.0,Baixo
2025-11-17,03:00:00,Campina do Barreto,0.0,1.74,0.0,Baixo
2025-11-17,03:00:00,Imbiribeira,0.0,1.74,0.0,Baixo
2025-11-17,03:00:00,RECIFE - APAC,0.0,1.74,0.0,Baixo
2025-11-17,03:00:00,Torreão,0.0,1.74,0.0,Baixo
2025-11-17,02:00:00,TorreÃ£o,0.0,1.99,0.0,Baixo
2025-11-17,02:00:00,Campina do Barreto,0.0,1.99,0.0,Baixo
2025-11-17,02:00:00,Imbiribeira,0.0,1.99,0.0,Baixo
2025-11-17,02:00:00,RECIFE - APAC,0.0,1.99,0.0,Baixo
2025-11-17,02:00:00,Torreão,0.0,1.99,0.0,Baixo
2025-11-17,01:00:00,TorreÃ£o,0.0,1.94,0.0,Baixo
2025-11-17,01:00:00,Campina do Barreto,0.0,1.94,0.0,Baixo
2025-11-17,01:00:00,Imbiribeira,0.0,1.94,0.0,Baixo
2025-11-17,01:00:00,RECIFE - APAC,0.0,1.94,0.0,Baixo
2025-11-17,01:00:00,Torreão,0.0,1.94,0.0,Baixo
2025-11-17,00:00:00,TorreÃ£o,0.0,1.67,0.0,Baixo
2025-11-17,00:00:00,Campina do Barreto,0.0,1.67,0.0,Baixo
2025-11-17,00:00:00,Imbiribeira,0.0,1.67,0.0,Baixo
2025-11-17,00:00:00,RECIFE - APAC,0.0,1.67,0.0,Baixo
2025-11-17,00:00:00,Torreão,0.0,1.67,0.0,Baixo
2025-11-16,23:00:00,Campina do Barreto,0.0,1.41,0.0,Baixo
2025-11-16,23:00:00,Imbiribeira,0.0,1.41,0.0,Baixo
2025-11-16,23:00:00,TorreÃ£o,0.0,1.41,0.0,Baixo
2025-11-16,23:00:00,RECIFE - APAC,0.0,1.41,0.0,Baixo
2025-11-16,23:00:00,Torreão,0.0,1.41,0.0,Baixo
2025-11-16,22:00:00,Campina do Barreto,0.0,1.14,0.0,Baixo
2025-11-16,22:00:00,TorreÃ£o,0.0,1.14,0.0,Baixo
2025-11-16,22:00:00,Imbiribeira,0.0,1.14,0.0,Baixo
2025-11-16,22:00:00,RECIFE - APAC,0.0,1.14,0.0,Baixo
2025-11-16,22:00:00,Torreão,0.0,1.14,0.0,Baixo
2025-11-16,21:00:00,Campina do Barreto,0.0,0.88,0.0,Baixo
2025-11-16,21:00:00,TorreÃ£o,0.0,0.88,0.0,Baixo
2025-11-16,21:00:00,Imbiribeira,0.0,0.88,0.0,Baixo
2025-11-16,21:00:00,RECIFE - APAC,0.0,0.88,0.0,Baixo
2025-11-16,21:00:00,Torreão,0.0,0.88,0.0,Baixo
2025-11-16,20:00:00,TorreÃ£o,0.0,0.61,0.0,Baixo
2025-11-16,20:00:00,Campina do Barreto,0.0,0.61,0.0,Baixo
2025-11-16,20:00:00,Imbiribeira,0.0,0.61,0.0,Baixo
2025-11-16,20:00:00,RECIFE - APAC,0.0,0.61,0.0,Baixo
2025-11-16,20:00:00,Torreão,0.0,0.61,0.0,Baixo
2025-11-16,19:00:00,TorreÃ£o,0.0,0.64,0.0,Baixo
2025-11-16,19:00:00,Campina do Barreto,0.0,0.64,0.0,Baixo
2025-11-16,19:00:00,Imbiribeira,0.0,0.64,0.0,Baixo
2025-11-16,19:00:00,RECIFE - APAC,0.0,0.64,0.0,Baixo
2025-11-16,19:00:00,Torreão,0.0,0.64,0.0,Baixo
2025-11-16,18:00:00,TorreÃ£o,0.0,0.88,0.0,Baixo
2025-11-16,18:00:00,Campina do Barreto,0.0,0.88,0.0,Baixo
2025-11-16,18:00:00,Imbiribeira,0.0,0.88,0.0,Baixo
2025-11-16,18:00:00,RECIFE - APAC,0.0,0.88,0.0,Baixo
2025-11-16,18:00:00,Torreão,0.0,0.88,0.0,Baixo
2025-11-16,17:00:00,TorreÃ£o,0.0,1.13,0.0,Baixo
2025-11-16,17:00:00,Campina do Barreto,0.0,1.13,0.0,Baixo
2025-11-16,17:00:00,Imbiribeira,0.0,1.13,0.0,Baixo
2025-11-16,17:00:00,RECIFE - APAC,0.0,1.13,0.0,Baixo
2025-11-16,17:00:00,Torreão,0.0,1.13,0.0,Baixo
2025-11-16,16:00:00,TorreÃ£o,0.0,1.37,0.0,Baixo
2025-11-16,16:00:00,Campina do Barreto,0.0,1.37,0.0,Baixo
2025-11-16,16:00:00,Imbiribeira,0.0,1.37,0.0,Baixo
2025-11-16,16:00:00,RECIFE - APAC,0.0,1.37,0.0,Baixo
2025-11-16,16:00:00,Torreão,0.0,1.37,0.0,Baixo
2025-11-16,15:00:00,TorreÃ£o,0.0,1.62,0.0,Baixo
2025-11-16,15:00:00,Campina do Barreto,0.0,1.62,0.0,Baixo
2025-11-16,15:00:00,Imbiribeira,0.2,1.62,0.32,Baixo
2025-11-16,15:00:00,RECIFE - APAC,0.0,1.62,0.0,Baixo
2025-11-16,15:00:00,Torreão,0.0,1.62,0.0,Baixo
2025-11-16,14:00:00,TorreÃ£o,0.0,1.86,0.0,Baixo
2025-11-16,14:00:00,Campina do Barreto,0.0,1.86,0.0,Baixo
2025-11-16,14:00:00,Imbiribeira,0.2,1.86,0.37,Baixo
2025-11-16,14:00:00,RECIFE - APAC,0.0,1.86,0.0,Baixo
2025-11-16,14:00:00,Torreão,0.0,1.86,0.0,Baixo
2025-11-16,13:00:00,TorreÃ£o,0.0,1.89,0.0,Baixo
2025-11-16,13:00:00,Campina do Barreto,0.0,1.89,0.0,Baixo
2025-11-16,13:00:00,Imbiribeira,1.4000000000000001,1.89,2.65,Baixo
2025-11-16,13:00:00,RECIFE - APAC,0.0,1.89,0.0,Baixo
2025-11-16,13:00:00,Torreão,0.0,1.89,0.0,Baixo
2025-11-16,12:00:00,TorreÃ£o,0.0,1.65,0.0,Baixo
2025-11-16,12:00:00,Campina do Barreto,0.0,1.65,0.0,Baixo
2025-11-16,12:00:00,Imbiribeira,0.0,1.65,0.0,Baixo
2025-11-16,12:00:00,RECIFE - APAC,0.0,1.65,0.0,Baixo
2025-11-16,12:00:00,Torreão,0.0,1.65,0.0,Baixo
2025-11-16,11:00:00,TorreÃ£o,0.0,1.4,0.0,Baixo
2025-11-16,11:00:00,Campina do Barreto,0.0,1.4,0.0,Baixo
2025-11-16,11:00:00,Imbiribeira,0.0,1.4,0.0,Baixo
2025-11-16,11:00:00,RECIFE - APAC,0.0,1.4,0.0,Baixo
2025-11-16,11:00:00,Torreão,0.0,1.4,0.0,Baixo
2025-11-16,10:00:00,TorreÃ£o,0.0,1.16,0.0,Baixo
2025-11-16,10:00:00,Campina do Barreto,0.0,1.16,0.0,Baixo
2025-11-16,10:00:00,Imbiribeira,0.0,1.16,0.0,Baixo
2025-11-16,10:00:00,RECIFE - APAC,0.0,1.16,0.0,Baixo
2025-11-16,10:00:00,Torreão,0.0,1.16,0.0,Baixo
2025-11-16,09:00:00,TorreÃ£o,0.0,0.91,0.0,Baixo
2025-11-16,09:00:00,Campina do Barreto,0.0,0.91,0.0,Baixo
2025-11-16,09:00:00,Imbiribeira,0.0,0.91,0.0,Baixo
2025-11-16,09:00:00,RECIFE - APAC,0.0,0.91,0.0,Baixo
2025-11-16,09:00:00,Torreão,0.0,0.91,0.0,Baixo
2025-11-16,08:00:00,TorreÃ£o,0.0,0.67,0.0,Baixo
2025-11-16,08:00:00,Campina do Barreto,0.0,0.67,0.0,Baixo
2025-11-16,08:00:00,Imbiribeira,0.0,0.67,0.0,Baixo
2025-11-16,08:00:00,RECIFE - APAC,0.0,0.67,0.0,Baixo
2025-11-16,08:00:00,Torreão,0.0,0.67,0.0,Baixo
2025-11-16,07:00:00,TorreÃ£o,0.0,0.64,0.0,Baixo
2025-11-16,07:00:00,Campina do Barreto,0.0,0.64,0.0,Baixo
2025-11-16,07:00:00,Imbiribeira,0.0,0.64,0.0,Baixo
2025-11-16,07:00:00,RECIFE - APAC,0.0,0.64,0.0,Baixo
2025-11-16,07:00:00,Torreão,0.0,0.64,0.0,Baixo
2025-11-16,06:00:00,TorreÃ£o,0.0,0.88,0.0,Baixo
2025-11-16,06:00:00,Campina do Barreto,0.0,0.88,0.0,Baixo
2025-11-16,06:00:00,Imbiribeira,0.0,0.88,0.0,Baixo
2025-11-16,06:00:00,RECIFE - APAC,0.0,0.88,0.0,Baixo
2025-11-16,06:00:00,Torreão,0.0,0.88,0.0,Baixo
2025-11-16,05:00:00,TorreÃ£o,0.0,1.12,0.0,Baixo
2025-11-16,05:00:00,Campina do Barreto,0.0,1.12,0.0,Baixo
2025-11-16,05:00:00,Imbiribeira,0.0,1.12,0.0,Baixo
2025-11-16,05:00:00,RECIFE - APAC,0.0,1.12,0.0,Baixo
2025-11-16,05:00:00,Torreão,0.0,1.12,0.0,Baixo
2025-11-16,04:00:00,TorreÃ£o,0.0,1.36,0.0,Baixo
2025-11-16,04:00:00,Campina do Barreto,0.0,1.36,0.0,Baixo
2025-11-16,04:00:00,Imbiribeira,0.0,1.36,0.0,Baixo
2025-11-16,04:00:00,RECIFE - APAC,0.0,1.36,0.0,Baixo
2025-11-16,04:00:00,Torreão,0.0,1.36,0.0,Baixo
2025-11-16,03:00:00,TorreÃ£o,0.0,1.6,0.0,Baixo
2025-11-16,03:00:00,Campina do Barreto,0.0,1.6,0.0,Baixo
2025-11-16,03:00:00,Imbiribeira,0.0,1.6,0.0,Baixo
2025-11-16,03:00:00,RECIFE - APAC,0.0,1.6,0.0,Baixo
2025-11-16,03:00:00,Torreão,0.0,1.6,0.0,Baixo
2025-11-16,02:00:00,TorreÃ£o,0.0,1.84,0.0,Baixo
2025-11-16,02:00:00,Campina do Barreto,0.0,1.84,0.0,Baixo
2025-11-16,02:00:00,Imbiribeira,0.0,1.84,0.0,Baixo
2025-11-16,02:00:00,RECIFE - APAC,0.0,1.84,0.0,Baixo
2025-11-16,02:00:00,Torreão,0.0,1.84,0.0,Baixo
2025-11-16,01:00:00,TorreÃ£o,0.0,1.99,0.0,Baixo
2025-11-16,01:00:00,Campina do Barreto,0.0,1.99,0.0,Baixo
2025-11-16,01:00:00,Imbiribeira,0.0,1.99,0.0,Baixo
2025-11-16,01:00:00,RECIFE - APAC,0.0,1.99,0.0,Baixo
2025-11-16,01:00:00,Torreão,0.0,1.99,0.0,Baixo
2025-11-16,00:00:00,TorreÃ£o,0.0,1.75,0.0,Baixo
2025-11-16,00:00:00,Campina do Barreto,0.0,1.75,0.0,Baixo
2025-11-16,00:00:00,Imbiribeira,0.0,1.75,0.0,Baixo
2025-11-16,00:00:00,RECIFE - APAC,0.0,1.75,0.0,Baixo
2025-11-16,00:00:00,Torreão,0.0,1.75,0.0,Baixo
2025-11-15,23:00:00,TorreÃ£o,0.0,1.51,0.0,Baixo
2025-11-15,23:00:00,Campina do Barreto,0.0,1.51,0.0,Baixo
2025-11-15,23:00:00,Imbiribeira,0.0,1.51,0.0,Baixo
2025-11-15,23:00:00,RECIFE - APAC,0.0,1.51,0.0,Baixo
2025-11-15,23:00:00,Torreão,0.0,1.51,0.0,Baixo
2025-11-15,22:00:00,TorreÃ£o,0.0,1.27,0.0,Baixo
2025-11-15,22:00:00,Campina do Barreto,0.0,1.27,0.0,Baixo
2025-11-15,22:00:00,Imbiribeira,0.0,1.27,0.0,Baixo
2025-11-15,22:00:00,RECIFE - APAC,0.0,1.27,0.0,Baixo
2025-11-15,22:00:00,Torreão,0.0,1.27,0.0,Baixo
2025-11-15,21:00:00,TorreÃ£o,0.0,1.03,0.0,Baixo
2025-11-15,21:00:00,Campina do Barreto,0.0,1.03,0.0,Baixo
2025-11-15,21:00:00,Imbiribeira,0.0,1.03,0.0,Baixo
2025-11-15,21:00:00,RECIFE - APAC,0.0,1.03,0.0,Baixo
2025-11-15,21:00:00,Torreão,0.0,1.03,0.0,Baixo
2025-11-15,20:00:00,TorreÃ£o,0.0,0.79,0.0,Baixo
2025-11-15,20:00:00,Campina do Barreto,0.0,0.79,0.0,Baixo
2025-11-15,20:00:00,Imbiribeira,0.0,0.79,0.0,Baixo
2025-11-15,20:00:00,RECIFE - APAC,0.0,0.79,0.0,Baixo
2025-11-15,20:00:00,Torreão,0.0,0.79,0.0,Baixo
2025-11-15,19:00:00,TorreÃ£o,0.0,0.64,0.0,Baixo
2025-11-15,19:00:00,Campina do Barreto,0.0,0.64,0.0,Baixo
2025-11-15,19:00:00,Imbiribeira,0.0,0.64,0.0,Baixo
2025-11-15,19:00:00,RECIFE - APAC,0.0,0.64,0.0,Baixo
2025-11-15,19:00:00,Torreão,0.0,0.64,0.0,Baixo
2025-11-15,18:00:00,TorreÃ£o,0.0,0.86,0.0,Baixo
2025-11-15,18:00:00,Campina do Barreto,0.0,0.86,0.0,Baixo
2025-11-15,18:00:00,Imbiribeira,0.0,0.86,0.0,Baixo
2025-11-15,18:00:00,RECIFE - APAC,0.0,0.86,0.0,Baixo
2025-11-15,18:00:00,Torreão,0.0,0.86,0.0,Baixo
2025-11-15,17:00:00,TorreÃ£o,0.0,1.07,0.0,Baixo
2025-11-15,17:00:00,Campina do Barreto,0.0,1.07,0.0,Baixo
2025-11-15,17:00:00,Imbiribeira,0.0,1.07,0.0,Baixo
2025-11-15,17:00:00,RECIFE - APAC,0.0,1.07,0.0,Baixo
2025-11-15,17:00:00,Torreão,0.0,1.07,0.0,Baixo
2025-11-15,16:00:00,TorreÃ£o,0.0,1.28,0.0,Baixo
2025-11-15,16:00:00,Campina do Barreto,0.0,1.28,0.0,Baixo
2025-11-15,16:00:00,Imbiribeira,0.0,1.28,0.0,Baixo
2025-11-15,16:00:00,RECIFE - APAC,0.0,1.28,0.0,Baixo
2025-11-15,16:00:00,Torreão,0.0,1.28,0.0,Baixo
2025-11-15,15:00:00,TorreÃ£o,0.2,1.49,0.3,Baixo
2025-11-15,15:00:00,Campina do Barreto,0.0,1.49,0.0,Baixo
2025-11-15,15:00:00,Imbiribeira,0.0,1.49,0.0,Baixo
2025-11-15,15:00:00,RECIFE - APAC,0.0,1.49,0.0,Baixo
2025-11-15,15:00:00,Torreão,0.0,1.49,0.0,Baixo
2025-11-15,14:00:00,TorreÃ£o,0.2,1.7,0.34,Baixo
2025-11-15,14:00:00,Campina do Barreto,0.0,1.7,0.0,Baixo
2025-11-15,14:00:00,Imbiribeira,0.0,1.7,0.0,Baixo
2025-11-15,14:00:00,RECIFE - APAC,0.0,1.7,0.0,Baixo
2025-11-15,14:00:00,Torreão,0.0,1.7,0.0,Baixo
2025-11-15,13:00:00,TorreÃ£o,1.4,1.88,2.63,Baixo
2025-11-15,13:00:00,Campina do Barreto,0.0,1.88,0.0,Baixo
2025-11-15,13:00:00,Imbiribeira,0.0,1.88,0.0,Baixo
2025-11-15,13:00:00,RECIFE - APAC,0.0,1.88,0.0,Baixo
2025-11-15,13:00:00,Torreão,0.0,1.88,0.0,Baixo
2025-11-15,12:00:00,TorreÃ£o,0.0,1.66,0.0,Baixo
2025-11-15,12:00:00,Campina do Barreto,0.0,1.66,0.0,Baixo
2025-11-15,12:00:00,Imbiribeira,0.1999999999999999,1.66,0.33,Baixo
2025-11-15,12:00:00,RECIFE - APAC,0.0,1.66,0.0,Baixo
2025-11-15,12:00:00,Torreão,0.2,1.66,0.33,Baixo
2025-11-15,11:00:00,TorreÃ£o,0.59,1.44,0.85,Baixo
2025-11-15,11:00:00,Campina do Barreto,0.0,1.44,0.0,Baixo
2025-11-15,11:00:00,Imbiribeira,0.1999999999999999,1.44,0.29,Baixo
2025-11-15,11:00:00,RECIFE - APAC,0.2,1.44,0.29,Baixo
2025-11-15,11:00:00,Torreão,0.2,1.44,0.29,Baixo
2025-11-15,10:00:00,TorreÃ£o,0.59,1.22,0.72,Baixo
2025-11-15,10:00:00,Campina do Barreto,0.39268,1.22,0.48,Baixo
2025-11-15,10:00:00,Imbiribeira,0.0,1.22,0.0,Baixo
2025-11-15,10:00:00,RECIFE - APAC,0.2,1.22,0.24,Baixo
2025-11-15,10:00:00,Torreão,1.4000000000000001,1.22,1.71,Baixo
2025-11-15,09:00:00,TorreÃ£o,4.12,1.0,4.12,Baixo
2025-11-15,09:00:00,Campina do Barreto,2.74876,1.0,2.75,Baixo
2025-11-15,09:00:00,Imbiribeira,0.0,1.0,0.0,Baixo
2025-11-15,09:00:00,RECIFE - APAC,1.4000000000000001,1.0,1.4,Baixo
2025-11-15,09:00:00,Torreão,0.0,1.0,0.0,Baixo
2025-11-15,08:00:00,TorreÃ£o,0.0,0.78,0.0,Baixo
2025-11-15,08:00:00,Imbiribeira,0.0,0.78,0.0,Baixo
2025-11-15,08:00:00,RECIFE - APAC,0.4,0.78,0.31,Baixo
2025-11-15,08:00:00,Torreão,0.58902,0.78,0.46,Baixo
2025-11-15,07:00:00,TorreÃ£o,0.0,0.58,0.0,Baixo
2025-11-15,07:00:00,Imbiribeira,1.184259382,0.58,0.69,Baixo
2025-11-15,07:00:00,RECIFE - APAC,0.4,0.58,0.23,Baixo
2025-11-15,07:00:00,Torreão,0.58902,0.58,0.34,Baixo
2025-11-15,06:00:00,TorreÃ£o,0.0,0.8,0.0,Baixo
2025-11-15,06:00:00,Imbiribeira,7.0898156740000005,0.8,5.67,Baixo
2025-11-15,06:00:00,RECIFE - APAC,1.6,0.8,1.28,Baixo
2025-11-15,06:00:00,Torreão,4.123139999999999,0.8,3.3,Baixo
2025-11-15,05:00:00,TorreÃ£o,0.0,1.01,0.0,Baixo
2025-11-15,05:00:00,Imbiribeira,0.0,1.01,0.0,Baixo
2025-11-15,05:00:00,RECIFE - APAC,0.0,1.01,0.0,Baixo
2025-11-15,05:00:00,Torreão,0.0,1.01,0.0,Baixo
2025-11-15,04:00:00,TorreÃ£o,0.0,1.22,0.0,Baixo
2025-11-15,04:00:00,Imbiribeira,0.0,1.22,0.0,Baixo
2025-11-15,04:00:00,RECIFE - APAC,0.0,1.22,0.0,Baixo
2025-11-15,04:00:00,Torreão,0.0,1.22,0.0,Baixo
2025-11-15,03:00:00,TorreÃ£o,0.0,1.43,0.0,Baixo
2025-11-15,03:00:00,Imbiribeira,0.0,1.43,0.0,Baixo
2025-11-15,03:00:00,RECIFE - APAC,0.0,1.43,0.0,Baixo
2025-11-15,03:00:00,Torreão,0.0,1.43,0.0,Baixo
2025-11-15,02:00:00,TorreÃ£o,0.0,1.65,0.0,Baixo
2025-11-15,02:00:00,Imbiribeira,0.0,1.65,0.0,Baixo
2025-11-15,02:00:00,RECIFE - APAC,0.0,1.65,0.0,Baixo
2025-11-15,02:00:00,Torreão,0.0,1.65,0.0,Baixo
2025-11-15,01:00:00,TorreÃ£o,0.0,1.86,0.0,Baixo
2025-11-15,01:00:00,Imbiribeira,0.0,1.86,0.0,Baixo
2025-11-15,01:00:00,RECIFE - APAC,0.0,1.86,0.0,Baixo
2025-11-15,01:00:00,Torreão,0.0,1.86,0.0,Baixo
2025-11-15,00:00:00,TorreÃ£o,0.0,1.89,0.0,Baixo
2025-11-15,00:00:00,Imbiribeira,0.0,1.89,0.0,Baixo
2025-11-15,00:00:00,RECIFE - APAC,0.0,1.89,0.0,Baixo
2025-11-15,00:00:00,Torreão,0.0,1.89,0.0,Baixo
2025-11-14,23:00:00,TorreÃ£o,0.0,1.68,0.0,Baixo
2025-11-14,23:00:00,Imbiribeira,1.4000000000000001,1.68,2.35,Baixo
2025-11-14,23:00:00,RECIFE - APAC,0.0,1.68,0.0,Baixo
2025-11-14,23:00:00,Torreão,0.0,1.68,0.0,Baixo
2025-11-14,22:00:00,TorreÃ£o,0.0,1.47,0.0,Baixo
2025-11-14,22:00:00,Imbiribeira,0.0,1.47,0.0,Baixo
2025-11-14,22:00:00,RECIFE - APAC,0.0,1.47,0.0,Baixo
2025-11-14,22:00:00,Torreão,0.0,1.47,0.0,Baixo
2025-11-14,21:00:00,TorreÃ£o,0.0,1.26,0.0,Baixo
2025-11-14,21:00:00,Imbiribeira,0.0,1.26,0.0,Baixo
2025-11-14,21:00:00,RECIFE - APAC,0.0,1.26,0.0,Baixo
2025-11-14,21:00:00,Torreão,0.0,1.26,0.0,Baixo
2025-11-14,20:00:00,TorreÃ£o,0.0,1.05,0.0,Baixo
2025-11-14,20:00:00,Imbiribeira,0.0,1.05,0.0,Baixo
